n_gen|n_ind|mutate_rate,it,gen,best
100|100|0.01,4,48,291.0
100|100|0.01,4,49,291.0
100|100|0.01,4,50,291.0
100|100|0.01,4,51,291.0
100|100|0.01,4,52,291.0
100|100|0.01,4,53,291.0
100|100|0.01,4,54,291.0
100|100|0.01,4,55,291.0
100|100|0.01,4,56,291.0
100|100|0.01,4,57,291.0
100|100|0.01,4,58,291.0
100|100|0.01,4,59,291.0
100|100|0.01,4,60,291.0
100|100|0.01,4,61,291.0
100|100|0.01,4,62,291.0
100|100|0.01,4,63,291.0
100|100|0.01,4,64,291.0
100|100|0.01,4,65,291.0
100|100|0.01,4,66,291.0
100|100|0.01,4,67,291.0
100|100|0.01,4,68,291.0
100|100|0.01,4,69,291.0
100|100|0.01,4,70,291.0
100|100|0.01,4,71,291.0
100|100|0.01,4,72,291.0
100|100|0.01,4,73,291.0
100|100|0.01,4,74,291.0
100|100|0.01,4,75,291.0
100|100|0.01,4,76,291.0
100|100|0.01,4,77,291.0
100|100|0.01,4,78,291.0
100|100|0.01,4,79,291.0
100|100|0.01,4,80,291.0
100|100|0.01,4,81,291.0
100|100|0.01,4,82,291.0
100|100|0.01,4,83,291.0
100|100|0.01,4,84,291.0
100|100|0.01,4,85,291.0
100|100|0.01,4,86,291.0
100|100|0.01,4,87,291.0
100|100|0.01,4,88,291.0
100|100|0.01,4,89,291.0
100|100|0.01,4,90,291.0
100|100|0.01,4,91,291.0
100|100|0.01,4,92,291.0
100|100|0.01,4,93,291.0
100|100|0.01,4,94,291.0
100|100|0.01,4,95,291.0
100|100|0.01,4,96,291.0
100|100|0.01,4,97,291.0
100|100|0.01,4,98,291.0
100|100|0.01,4,99,291.0
100|100|0.01,5,0,291.0
100|100|0.01,5,1,291.0
100|100|0.01,5,2,291.0
100|100|0.01,5,3,291.0
100|100|0.01,5,4,291.0
100|100|0.01,5,5,291.0
100|100|0.01,5,6,291.0
100|100|0.01,5,7,291.0
100|100|0.01,5,8,291.0
100|100|0.01,5,9,291.0
100|100|0.01,5,10,291.0
100|100|0.01,5,11,291.0
100|100|0.01,5,12,291.0
100|100|0.01,5,13,291.0
100|100|0.01,5,14,291.0
100|100|0.01,5,15,291.0
100|100|0.01,5,16,291.0
100|100|0.01,5,17,291.0
100|100|0.01,5,18,291.0
100|100|0.01,5,19,291.0
100|100|0.01,5,20,291.0
100|100|0.01,5,21,291.0
100|100|0.01,5,22,291.0
100|100|0.01,5,23,291.0
100|100|0.01,5,24,291.0
100|100|0.01,5,25,291.0
100|100|0.01,5,26,291.0
100|100|0.01,5,27,291.0
100|100|0.01,5,28,291.0
100|100|0.01,5,29,291.0
100|100|0.01,5,30,291.0
100|100|0.01,5,31,291.0
100|100|0.01,5,32,291.0
100|100|0.01,5,33,291.0
100|100|0.01,5,34,291.0
100|100|0.01,5,35,291.0
100|100|0.01,5,36,291.0
100|100|0.01,5,37,291.0
100|100|0.01,5,38,291.0
100|100|0.01,5,39,291.0
100|100|0.01,5,40,291.0
100|100|0.01,5,41,291.0
100|100|0.01,5,42,291.0
100|100|0.01,5,43,291.0
100|100|0.01,5,44,291.0
100|100|0.01,5,45,291.0
100|100|0.01,5,46,291.0
100|100|0.01,5,47,291.0
100|100|0.01,5,48,291.0
100|100|0.01,5,49,291.0
100|100|0.01,5,50,291.0
100|100|0.01,5,51,291.0
100|100|0.01,5,52,291.0
100|100|0.01,5,53,291.0
100|100|0.01,5,54,291.0
100|100|0.01,5,55,291.0
100|100|0.01,5,56,291.0
100|100|0.01,5,57,291.0
100|100|0.01,5,58,291.0
100|100|0.01,5,59,291.0
100|100|0.01,5,60,291.0
100|100|0.01,5,61,291.0
100|100|0.01,5,62,291.0
100|100|0.01,5,63,291.0
100|100|0.01,5,64,291.0
100|100|0.01,5,65,291.0
100|100|0.01,5,66,291.0
100|100|0.01,5,67,291.0
100|100|0.01,5,68,291.0
100|100|0.01,5,69,291.0
100|100|0.01,5,70,291.0
100|100|0.01,5,71,291.0
100|100|0.01,5,72,291.0
100|100|0.01,5,73,291.0
100|100|0.01,5,74,291.0
100|100|0.01,5,75,291.0
100|100|0.01,5,76,291.0
100|100|0.01,5,77,291.0
100|100|0.01,5,78,291.0
100|100|0.01,5,79,291.0
100|100|0.01,5,80,291.0
100|100|0.01,5,81,291.0
100|100|0.01,5,82,291.0
100|100|0.01,5,83,291.0
100|100|0.01,5,84,291.0
100|100|0.01,5,85,291.0
100|100|0.01,5,86,291.0
100|100|0.01,5,87,291.0
100|100|0.01,5,88,291.0
100|100|0.01,5,89,291.0
100|100|0.01,5,90,291.0
100|100|0.01,5,91,291.0
100|100|0.01,5,92,291.0
100|100|0.01,5,93,291.0
100|100|0.01,5,94,291.0
100|100|0.01,5,95,291.0
100|100|0.01,5,96,291.0
100|100|0.01,5,97,291.0
100|100|0.01,5,98,291.0
100|100|0.01,5,99,291.0
100|100|0.01,6,0,291.0
100|100|0.01,6,1,291.0
100|100|0.01,6,2,291.0
100|100|0.01,6,3,291.0
100|100|0.01,6,4,291.0
100|100|0.01,6,5,291.0
100|100|0.01,6,6,291.0
100|100|0.01,6,7,291.0
100|100|0.01,6,8,291.0
100|100|0.01,6,9,291.0
100|100|0.01,6,10,291.0
100|100|0.01,6,11,291.0
100|100|0.01,6,12,291.0
100|100|0.01,6,13,291.0
100|100|0.01,6,14,291.0
100|100|0.01,6,15,291.0
100|100|0.01,6,16,291.0
100|100|0.01,6,17,291.0
100|100|0.01,6,18,291.0
100|100|0.01,6,19,291.0
100|100|0.01,6,20,291.0
100|100|0.01,6,21,291.0
100|100|0.01,6,22,291.0
100|100|0.01,6,23,291.0
100|100|0.01,6,24,291.0
100|100|0.01,6,25,291.0
100|100|0.01,6,26,291.0
100|100|0.01,6,27,291.0
100|100|0.01,6,28,291.0
100|100|0.01,6,29,291.0
100|100|0.01,6,30,291.0
100|100|0.01,6,31,291.0
100|100|0.01,6,32,291.0
100|100|0.01,6,33,291.0
100|100|0.01,6,34,291.0
100|100|0.01,6,35,291.0
100|100|0.01,6,36,291.0
100|100|0.01,6,37,291.0
100|100|0.01,6,38,291.0
100|100|0.01,6,39,291.0
100|100|0.01,6,40,291.0
100|100|0.01,6,41,291.0
100|100|0.01,6,42,291.0
100|100|0.01,6,43,291.0
100|100|0.01,6,44,291.0
100|100|0.01,6,45,291.0
100|100|0.01,6,46,291.0
100|100|0.01,6,47,291.0
100|100|0.01,6,48,291.0
100|100|0.01,6,49,291.0
100|100|0.01,6,50,291.0
100|100|0.01,6,51,291.0
100|100|0.01,6,52,291.0
100|100|0.01,6,53,291.0
100|100|0.01,6,54,291.0
100|100|0.01,6,55,291.0
100|100|0.01,6,56,291.0
100|100|0.01,6,57,291.0
100|100|0.01,6,58,291.0
100|100|0.01,6,59,291.0
100|100|0.01,6,60,291.0
100|100|0.01,6,61,291.0
100|100|0.01,6,62,291.0
100|100|0.01,6,63,291.0
100|100|0.01,6,64,291.0
100|100|0.01,6,65,291.0
100|100|0.01,6,66,291.0
100|100|0.01,6,67,291.0
100|100|0.01,6,68,291.0
100|100|0.01,6,69,291.0
100|100|0.01,6,70,291.0
100|100|0.01,6,71,291.0
100|100|0.01,6,72,291.0
100|100|0.01,6,73,291.0
100|100|0.01,6,74,291.0
100|100|0.01,6,75,291.0
100|100|0.01,6,76,291.0
100|100|0.01,6,77,291.0
100|100|0.01,6,78,291.0
100|100|0.01,6,79,291.0
100|100|0.01,6,80,291.0
100|100|0.01,6,81,291.0
100|100|0.01,6,82,291.0
100|100|0.01,6,83,291.0
100|100|0.01,6,84,291.0
100|100|0.01,6,85,291.0
100|100|0.01,6,86,291.0
100|100|0.01,6,87,291.0
100|100|0.01,6,88,291.0
100|100|0.01,6,89,291.0
100|100|0.01,6,90,291.0
100|100|0.01,6,91,291.0
100|100|0.01,6,92,291.0
100|100|0.01,6,93,291.0
100|100|0.01,6,94,291.0
100|100|0.01,6,95,291.0
100|100|0.01,6,96,291.0
100|100|0.01,6,97,291.0
100|100|0.01,6,98,291.0
100|100|0.01,6,99,291.0
100|100|0.01,7,0,291.0
100|100|0.01,7,1,291.0
100|100|0.01,7,2,291.0
100|100|0.01,7,3,291.0
100|100|0.01,7,4,291.0
100|100|0.01,7,5,291.0
100|100|0.01,7,6,291.0
100|100|0.01,7,7,291.0
100|100|0.01,7,8,291.0
100|100|0.01,7,9,291.0
100|100|0.01,7,10,291.0
100|100|0.01,7,11,291.0
100|100|0.01,7,12,291.0
100|100|0.01,7,13,291.0
100|100|0.01,7,14,291.0
100|100|0.01,7,15,291.0
100|100|0.01,7,16,291.0
100|100|0.01,7,17,291.0
100|100|0.01,7,18,291.0
100|100|0.01,7,19,291.0
100|100|0.01,7,20,291.0
100|100|0.01,7,21,291.0
100|100|0.01,7,22,291.0
100|100|0.01,7,23,291.0
100|100|0.01,7,24,291.0
100|100|0.01,7,25,291.0
100|100|0.01,7,26,291.0
100|100|0.01,7,27,291.0
100|100|0.01,7,28,291.0
100|100|0.01,7,29,291.0
100|100|0.01,7,30,291.0
100|100|0.01,7,31,291.0
100|100|0.01,7,32,291.0
100|100|0.01,7,33,291.0
100|100|0.01,7,34,291.0
100|100|0.01,7,35,291.0
100|100|0.01,7,36,291.0
100|100|0.01,7,37,291.0
100|100|0.01,7,38,291.0
100|100|0.01,7,39,291.0
100|100|0.01,7,40,291.0
100|100|0.01,7,41,291.0
100|100|0.01,7,42,291.0
100|100|0.01,7,43,291.0
100|100|0.01,7,44,291.0
100|100|0.01,7,45,291.0
100|100|0.01,7,46,291.0
100|100|0.01,7,47,291.0
100|100|0.01,7,48,291.0
100|100|0.01,7,49,291.0
100|100|0.01,7,50,291.0
100|100|0.01,7,51,291.0
100|100|0.01,7,52,291.0
100|100|0.01,7,53,291.0
100|100|0.01,7,54,291.0
100|100|0.01,7,55,291.0
100|100|0.01,7,56,291.0
100|100|0.01,7,57,291.0
100|100|0.01,7,58,291.0
100|100|0.01,7,59,291.0
100|100|0.01,7,60,291.0
100|100|0.01,7,61,291.0
100|100|0.01,7,62,291.0
100|100|0.01,7,63,291.0
100|100|0.01,7,64,291.0
100|100|0.01,7,65,291.0
100|100|0.01,7,66,291.0
100|100|0.01,7,67,291.0
100|100|0.01,7,68,291.0
100|100|0.01,7,69,291.0
100|100|0.01,7,70,291.0
100|100|0.01,7,71,291.0
100|100|0.01,7,72,291.0
100|100|0.01,7,73,291.0
100|100|0.01,7,74,291.0
100|100|0.01,7,75,291.0
100|100|0.01,7,76,291.0
100|100|0.01,7,77,291.0
100|100|0.01,7,78,291.0
100|100|0.01,7,79,291.0
100|100|0.01,7,80,291.0
100|100|0.01,7,81,291.0
100|100|0.01,7,82,291.0
100|100|0.01,7,83,291.0
100|100|0.01,7,84,291.0
100|100|0.01,7,85,291.0
100|100|0.01,7,86,291.0
100|100|0.01,7,87,291.0
100|100|0.01,7,88,291.0
100|100|0.01,7,89,291.0
100|100|0.01,7,90,291.0
100|100|0.01,7,91,291.0
100|100|0.01,7,92,291.0
100|100|0.01,7,93,291.0
100|100|0.01,7,94,291.0
100|100|0.01,7,95,291.0
100|100|0.01,7,96,291.0
100|100|0.01,7,97,291.0
100|100|0.01,7,98,291.0
100|100|0.01,7,99,291.0
100|100|0.01,8,0,291.0
100|100|0.01,8,1,291.0
100|100|0.01,8,2,291.0
100|100|0.01,8,3,291.0
100|100|0.01,8,4,291.0
100|100|0.01,8,5,291.0
100|100|0.01,8,6,291.0
100|100|0.01,8,7,291.0
100|100|0.01,8,8,291.0
100|100|0.01,8,9,291.0
100|100|0.01,8,10,291.0
100|100|0.01,8,11,291.0
100|100|0.01,8,12,291.0
100|100|0.01,8,13,291.0
100|100|0.01,8,14,291.0
100|100|0.01,8,15,291.0
100|100|0.01,8,16,291.0
100|100|0.01,8,17,291.0
100|100|0.01,8,18,291.0
100|100|0.01,8,19,291.0
100|100|0.01,8,20,291.0
100|100|0.01,8,21,291.0
100|100|0.01,8,22,291.0
100|100|0.01,8,23,291.0
100|100|0.01,8,24,291.0
100|100|0.01,8,25,291.0
100|100|0.01,8,26,291.0
100|100|0.01,8,27,291.0
100|100|0.01,8,28,291.0
100|100|0.01,8,29,291.0
100|100|0.01,8,30,291.0
100|100|0.01,8,31,291.0
100|100|0.01,8,32,291.0
100|100|0.01,8,33,291.0
100|100|0.01,8,34,291.0
100|100|0.01,8,35,291.0
100|100|0.01,8,36,291.0
100|100|0.01,8,37,291.0
100|100|0.01,8,38,291.0
100|100|0.01,8,39,291.0
100|100|0.01,8,40,291.0
100|100|0.01,8,41,291.0
100|100|0.01,8,42,291.0
100|100|0.01,8,43,291.0
100|100|0.01,8,44,291.0
100|100|0.01,8,45,291.0
100|100|0.01,8,46,291.0
100|100|0.01,8,47,291.0
100|100|0.01,8,48,291.0
100|100|0.01,8,49,291.0
100|100|0.01,8,50,291.0
100|100|0.01,8,51,291.0
100|100|0.01,8,52,291.0
100|100|0.01,8,53,291.0
100|100|0.01,8,54,291.0
100|100|0.01,8,55,291.0
100|100|0.01,8,56,291.0
100|100|0.01,8,57,291.0
100|100|0.01,8,58,291.0
100|100|0.01,8,59,291.0
100|100|0.01,8,60,291.0
100|100|0.01,8,61,291.0
100|100|0.01,8,62,291.0
100|100|0.01,8,63,291.0
100|100|0.01,8,64,291.0
100|100|0.01,8,65,291.0
100|100|0.01,8,66,291.0
100|100|0.01,8,67,291.0
100|100|0.01,8,68,291.0
100|100|0.01,8,69,291.0
100|100|0.01,8,70,291.0
100|100|0.01,8,71,291.0
100|100|0.01,8,72,291.0
100|100|0.01,8,73,291.0
100|100|0.01,8,74,291.0
100|100|0.01,8,75,291.0
100|100|0.01,8,76,291.0
100|100|0.01,8,77,291.0
100|100|0.01,8,78,291.0
100|100|0.01,8,79,291.0
100|100|0.01,8,80,291.0
100|100|0.01,8,81,291.0
100|100|0.01,8,82,291.0
100|100|0.01,8,83,291.0
100|100|0.01,8,84,291.0
100|100|0.01,8,85,291.0
100|100|0.01,8,86,291.0
100|100|0.01,8,87,291.0
100|100|0.01,8,88,291.0
100|100|0.01,8,89,291.0
100|100|0.01,8,90,291.0
100|100|0.01,8,91,291.0
100|100|0.01,8,92,291.0
100|100|0.01,8,93,291.0
100|100|0.01,8,94,291.0
100|100|0.01,8,95,291.0
100|100|0.01,8,96,291.0
100|100|0.01,8,97,291.0
100|100|0.01,8,98,291.0
100|100|0.01,8,99,291.0
100|100|0.01,9,0,291.0
100|100|0.01,9,1,291.0
100|100|0.01,9,2,291.0
100|100|0.01,9,3,291.0
100|100|0.01,9,4,291.0
100|100|0.01,9,5,291.0
100|100|0.01,9,6,291.0
100|100|0.01,9,7,291.0
100|100|0.01,9,8,291.0
100|100|0.01,9,9,291.0
100|100|0.01,9,10,291.0
100|100|0.01,9,11,291.0
100|100|0.01,9,12,291.0
100|100|0.01,9,13,291.0
100|100|0.01,9,14,291.0
100|100|0.01,9,15,291.0
100|100|0.01,9,16,291.0
100|100|0.01,9,17,291.0
100|100|0.01,9,18,291.0
100|100|0.01,9,19,291.0
100|100|0.01,9,20,291.0
100|100|0.01,9,21,291.0
100|100|0.01,9,22,291.0
100|100|0.01,9,23,291.0
100|100|0.01,9,24,291.0
100|100|0.01,9,25,291.0
100|100|0.01,9,26,291.0
100|100|0.01,9,27,291.0
100|100|0.01,9,28,291.0
100|100|0.01,9,29,291.0
100|100|0.01,9,30,291.0
100|100|0.01,9,31,291.0
100|100|0.01,9,32,291.0
100|100|0.01,9,33,291.0
100|100|0.01,9,34,291.0
100|100|0.01,9,35,291.0
100|100|0.01,9,36,291.0
100|100|0.01,9,37,291.0
100|100|0.01,9,38,291.0
100|100|0.01,9,39,291.0
100|100|0.01,9,40,291.0
100|100|0.01,9,41,291.0
100|100|0.01,9,42,291.0
100|100|0.01,9,43,291.0
100|100|0.01,9,44,291.0
100|100|0.01,9,45,291.0
100|100|0.01,9,46,291.0
100|100|0.01,9,47,291.0
100|100|0.01,9,48,291.0
100|100|0.01,9,49,291.0
100|100|0.01,9,50,291.0
100|100|0.01,9,51,291.0
100|100|0.01,9,52,291.0
100|100|0.01,9,53,291.0
100|100|0.01,9,54,291.0
100|100|0.01,9,55,291.0
100|100|0.01,9,56,291.0
100|100|0.01,9,57,291.0
100|100|0.01,9,58,291.0
100|100|0.01,9,59,291.0
100|100|0.01,9,60,291.0
100|100|0.01,9,61,291.0
100|100|0.01,9,62,291.0
100|100|0.01,9,63,291.0
100|100|0.01,9,64,291.0
100|100|0.01,9,65,291.0
100|100|0.01,9,66,291.0
100|100|0.01,9,67,291.0
100|100|0.01,9,68,291.0
100|100|0.01,9,69,291.0
100|100|0.01,9,70,291.0
100|100|0.01,9,71,291.0
100|100|0.01,9,72,291.0
100|100|0.01,9,73,291.0
100|100|0.01,9,74,291.0
100|100|0.01,9,75,291.0
100|100|0.01,9,76,291.0
100|100|0.01,9,77,291.0
100|100|0.01,9,78,291.0
100|100|0.01,9,79,291.0
100|100|0.01,9,80,291.0
100|100|0.01,9,81,291.0
100|100|0.01,9,82,291.0
100|100|0.01,9,83,291.0
100|100|0.01,9,84,291.0
100|100|0.01,9,85,291.0
100|100|0.01,9,86,291.0
100|100|0.01,9,87,291.0
100|100|0.01,9,88,291.0
100|100|0.01,9,89,291.0
100|100|0.01,9,90,291.0
100|100|0.01,9,91,291.0
100|100|0.01,9,92,291.0
100|100|0.01,9,93,291.0
100|100|0.01,9,94,291.0
100|100|0.01,9,95,291.0
100|100|0.01,9,96,291.0
100|100|0.01,9,97,291.0
100|100|0.01,9,98,291.0
100|100|0.01,9,99,291.0
100|100|0.05,0,0,291.0
100|100|0.05,0,1,291.0
100|100|0.05,0,2,291.0
100|100|0.05,0,3,291.0
100|100|0.05,0,4,291.0
100|100|0.05,0,5,291.0
100|100|0.05,0,6,291.0
100|100|0.05,0,7,291.0
100|100|0.05,0,8,291.0
100|100|0.05,0,9,291.0
100|100|0.05,0,10,291.0
100|100|0.05,0,11,291.0
100|100|0.05,0,12,291.0
100|100|0.05,0,13,291.0
100|100|0.05,0,14,291.0
100|100|0.05,0,15,291.0
100|100|0.05,0,16,291.0
100|100|0.05,0,17,291.0
100|100|0.05,0,18,291.0
100|100|0.05,0,19,291.0
100|100|0.05,0,20,291.0
100|100|0.05,0,21,291.0
100|100|0.05,0,22,291.0
100|100|0.05,0,23,291.0
100|100|0.05,0,24,291.0
100|100|0.05,0,25,291.0
100|100|0.05,0,26,291.0
100|100|0.05,0,27,291.0
100|100|0.05,0,28,291.0
100|100|0.05,0,29,291.0
100|100|0.05,0,30,291.0
100|100|0.05,0,31,291.0
100|100|0.05,0,32,291.0
100|100|0.05,0,33,291.0
100|100|0.05,0,34,291.0
100|100|0.05,0,35,291.0
100|100|0.05,0,36,291.0
100|100|0.05,0,37,291.0
100|100|0.05,0,38,291.0
100|100|0.05,0,39,291.0
100|100|0.05,0,40,291.0
100|100|0.05,0,41,291.0
100|100|0.05,0,42,291.0
100|100|0.05,0,43,291.0
100|100|0.05,0,44,291.0
100|100|0.05,0,45,291.0
100|100|0.05,0,46,291.0
100|100|0.05,0,47,291.0
100|100|0.05,0,48,291.0
100|100|0.05,0,49,291.0
100|100|0.05,0,50,291.0
100|100|0.05,0,51,291.0
100|100|0.05,0,52,291.0
100|100|0.05,0,53,291.0
100|100|0.05,0,54,291.0
100|100|0.05,0,55,291.0
100|100|0.05,0,56,291.0
100|100|0.05,0,57,291.0
100|100|0.05,0,58,291.0
100|100|0.05,0,59,291.0
100|100|0.05,0,60,291.0
100|100|0.05,0,61,291.0
100|100|0.05,0,62,291.0
100|100|0.05,0,63,291.0
100|100|0.05,0,64,291.0
100|100|0.05,0,65,291.0
100|100|0.05,0,66,291.0
100|100|0.05,0,67,291.0
100|100|0.05,0,68,291.0
100|100|0.05,0,69,291.0
100|100|0.05,0,70,291.0
100|100|0.05,0,71,291.0
100|100|0.05,0,72,291.0
100|100|0.05,0,73,291.0
100|100|0.05,0,74,291.0
100|100|0.05,0,75,291.0
100|100|0.05,0,76,291.0
100|100|0.05,0,77,291.0
100|100|0.05,0,78,291.0
100|100|0.05,0,79,291.0
100|100|0.05,0,80,291.0
100|100|0.05,0,81,291.0
100|100|0.05,0,82,291.0
100|100|0.05,0,83,291.0
100|100|0.05,0,84,291.0
100|100|0.05,0,85,291.0
100|100|0.05,0,86,291.0
100|100|0.05,0,87,291.0
100|100|0.05,0,88,291.0
100|100|0.05,0,89,291.0
100|100|0.05,0,90,291.0
100|100|0.05,0,91,291.0
100|100|0.05,0,92,291.0
100|100|0.05,0,93,291.0
100|100|0.05,0,94,291.0
100|100|0.05,0,95,291.0
100|100|0.05,0,96,291.0
100|100|0.05,0,97,291.0
100|100|0.05,0,98,291.0
100|100|0.05,0,99,291.0
100|100|0.05,1,0,291.0
100|100|0.05,1,1,291.0
100|100|0.05,1,2,291.0
100|100|0.05,1,3,291.0
100|100|0.05,1,4,291.0
100|100|0.05,1,5,291.0
100|100|0.05,1,6,291.0
100|100|0.05,1,7,291.0
100|100|0.05,1,8,291.0
100|100|0.05,1,9,291.0
100|100|0.05,1,10,291.0
100|100|0.05,1,11,291.0
100|100|0.05,1,12,291.0
100|100|0.05,1,13,291.0
100|100|0.05,1,14,291.0
100|100|0.05,1,15,291.0
100|100|0.05,1,16,291.0
100|100|0.05,1,17,291.0
100|100|0.05,1,18,291.0
100|100|0.05,1,19,291.0
100|100|0.05,1,20,291.0
100|100|0.05,1,21,291.0
100|100|0.05,1,22,291.0
100|100|0.05,1,23,291.0
100|100|0.05,1,24,291.0
100|100|0.05,1,25,291.0
100|100|0.05,1,26,291.0
100|100|0.05,1,27,291.0
100|100|0.05,1,28,291.0
100|100|0.05,1,29,291.0
100|100|0.05,1,30,291.0
100|100|0.05,1,31,291.0
100|100|0.05,1,32,291.0
100|100|0.05,1,33,291.0
100|100|0.05,1,34,291.0
100|100|0.05,1,35,291.0
100|100|0.05,1,36,291.0
100|100|0.05,1,37,291.0
100|100|0.05,1,38,291.0
100|100|0.05,1,39,291.0
100|100|0.05,1,40,291.0
100|100|0.05,1,41,291.0
100|100|0.05,1,42,291.0
100|100|0.05,1,43,291.0
100|100|0.05,1,44,291.0
100|100|0.05,1,45,291.0
100|100|0.05,1,46,291.0
100|100|0.05,1,47,291.0
100|100|0.05,1,48,291.0
100|100|0.05,1,49,291.0
100|100|0.05,1,50,291.0
100|100|0.05,1,51,291.0
100|100|0.05,1,52,291.0
100|100|0.05,1,53,291.0
100|100|0.05,1,54,291.0
100|100|0.05,1,55,291.0
100|100|0.05,1,56,291.0
100|100|0.05,1,57,291.0
100|100|0.05,1,58,291.0
100|100|0.05,1,59,291.0
100|100|0.05,1,60,291.0
100|100|0.05,1,61,291.0
100|100|0.05,1,62,291.0
100|100|0.05,1,63,291.0
100|100|0.05,1,64,291.0
100|100|0.05,1,65,291.0
100|100|0.05,1,66,291.0
100|100|0.05,1,67,291.0
100|100|0.05,1,68,291.0
100|100|0.05,1,69,291.0
100|100|0.05,1,70,291.0
100|100|0.05,1,71,291.0
100|100|0.05,1,72,291.0
100|100|0.05,1,73,291.0
100|100|0.05,1,74,291.0
100|100|0.05,1,75,291.0
100|100|0.05,1,76,291.0
100|100|0.05,1,77,291.0
100|100|0.05,1,78,291.0
100|100|0.05,1,79,291.0
100|100|0.05,1,80,291.0
100|100|0.05,1,81,291.0
100|100|0.05,1,82,291.0
100|100|0.05,1,83,291.0
100|100|0.05,1,84,291.0
100|100|0.05,1,85,291.0
100|100|0.05,1,86,291.0
100|100|0.05,1,87,291.0
100|100|0.05,1,88,291.0
100|100|0.05,1,89,291.0
100|100|0.05,1,90,291.0
100|100|0.05,1,91,291.0
100|100|0.05,1,92,291.0
100|100|0.05,1,93,291.0
100|100|0.05,1,94,291.0
100|100|0.05,1,95,291.0
100|100|0.05,1,96,291.0
100|100|0.05,1,97,291.0
100|100|0.05,1,98,291.0
100|100|0.05,1,99,291.0
100|100|0.05,2,0,291.0
100|100|0.05,2,1,291.0
100|100|0.05,2,2,291.0
100|100|0.05,2,3,291.0
100|100|0.05,2,4,291.0
100|100|0.05,2,5,291.0
100|100|0.05,2,6,291.0
100|100|0.05,2,7,291.0
100|100|0.05,2,8,291.0
100|100|0.05,2,9,291.0
100|100|0.05,2,10,291.0
100|100|0.05,2,11,291.0
100|100|0.05,2,12,291.0
100|100|0.05,2,13,291.0
100|100|0.05,2,14,291.0
100|100|0.05,2,15,291.0
100|100|0.05,2,16,291.0
100|100|0.05,2,17,291.0
100|100|0.05,2,18,291.0
100|100|0.05,2,19,291.0
100|100|0.05,2,20,291.0
100|100|0.05,2,21,291.0
100|100|0.05,2,22,291.0
100|100|0.05,2,23,291.0
100|100|0.05,2,24,291.0
100|100|0.05,2,25,291.0
100|100|0.05,2,26,291.0
100|100|0.05,2,27,291.0
100|100|0.05,2,28,291.0
100|100|0.05,2,29,291.0
100|100|0.05,2,30,291.0
100|100|0.05,2,31,291.0
100|100|0.05,2,32,291.0
100|100|0.05,2,33,291.0
100|100|0.05,2,34,291.0
100|100|0.05,2,35,291.0
100|100|0.05,2,36,291.0
100|100|0.05,2,37,291.0
100|100|0.05,2,38,291.0
100|100|0.05,2,39,291.0
100|100|0.05,2,40,291.0
100|100|0.05,2,41,291.0
100|100|0.05,2,42,291.0
100|100|0.05,2,43,291.0
100|100|0.05,2,44,291.0
100|100|0.05,2,45,291.0
100|100|0.05,2,46,291.0
100|100|0.05,2,47,291.0
100|100|0.05,2,48,291.0
100|100|0.05,2,49,291.0
100|100|0.05,2,50,291.0
100|100|0.05,2,51,291.0
100|100|0.05,2,52,291.0
100|100|0.05,2,53,291.0
100|100|0.05,2,54,291.0
100|100|0.05,2,55,291.0
100|100|0.05,2,56,291.0
100|100|0.05,2,57,291.0
100|100|0.05,2,58,291.0
100|100|0.05,2,59,291.0
100|100|0.05,2,60,291.0
100|100|0.05,2,61,291.0
100|100|0.05,2,62,291.0
100|100|0.05,2,63,291.0
100|100|0.05,2,64,291.0
100|100|0.05,2,65,291.0
100|100|0.05,2,66,291.0
100|100|0.05,2,67,291.0
100|100|0.05,2,68,291.0
100|100|0.05,2,69,291.0
100|100|0.05,2,70,291.0
100|100|0.05,2,71,291.0
100|100|0.05,2,72,291.0
100|100|0.05,2,73,291.0
100|100|0.05,2,74,291.0
100|100|0.05,2,75,291.0
100|100|0.05,2,76,291.0
100|100|0.05,2,77,291.0
100|100|0.05,2,78,291.0
100|100|0.05,2,79,291.0
100|100|0.05,2,80,291.0
100|100|0.05,2,81,291.0
100|100|0.05,2,82,291.0
100|100|0.05,2,83,291.0
100|100|0.05,2,84,291.0
100|100|0.05,2,85,291.0
100|100|0.05,2,86,291.0
100|100|0.05,2,87,291.0
100|100|0.05,2,88,291.0
100|100|0.05,2,89,291.0
100|100|0.05,2,90,291.0
100|100|0.05,2,91,291.0
100|100|0.05,2,92,291.0
100|100|0.05,2,93,291.0
100|100|0.05,2,94,291.0
100|100|0.05,2,95,291.0
100|100|0.05,2,96,291.0
100|100|0.05,2,97,291.0
100|100|0.05,2,98,291.0
100|100|0.05,2,99,291.0
100|100|0.05,3,0,291.0
100|100|0.05,3,1,291.0
100|100|0.05,3,2,291.0
100|100|0.05,3,3,291.0
100|100|0.05,3,4,291.0
100|100|0.05,3,5,291.0
100|100|0.05,3,6,291.0
100|100|0.05,3,7,291.0
100|100|0.05,3,8,291.0
100|100|0.05,3,9,291.0
100|100|0.05,3,10,291.0
100|100|0.05,3,11,291.0
100|100|0.05,3,12,291.0
100|100|0.05,3,13,291.0
100|100|0.05,3,14,291.0
100|100|0.05,3,15,291.0
100|100|0.05,3,16,291.0
100|100|0.05,3,17,291.0
100|100|0.05,3,18,291.0
100|100|0.05,3,19,291.0
100|100|0.05,3,20,291.0
